playerID,year,stint,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,franchID,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP_y,min,attend,perW,perL,o_fgEf,o_ftEf,o_3pEf,o_per,d_fgEf,d_ftEf,d_3pEf,pts_diff,pts_mpg,pts_tmp,effec_fg,poss,off_rtg,def_rtg,minutes_team,ORtg,Floor%,DRtg
figgsuk01w,4,0,HOU,34,30,952,149,11,70,81,82,26,1,59,33,124,52,22,19,69,26,0,3,3,81,17,1,5,6,7,1,0,3,4,15,6,0,0,7,5,0,HOU,WE,2,Y,L,,,828,1916,473,600,115,344,266,764,1030,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,1006,516,634,227,430,122,2142,20,14,34,6825,150203,0.5882352941176471,0.4117647058823529,0.4321503131524008,0.7883333333333333,0.33430232558139533,4764.2,0.4059113300492611,0.7254464285714286,0.338,102,66.0,63.0,0.06289144050104384,2598.9859663105144,86.34136655941826,82.4167589885356,1365.0,88.24355373927816,0.3906911695463435,96.24052027304174
firsool01w,1,0,NYL,9,0,19,12,0,4,4,1,0,1,2,8,10,4,5,4,1,0,0,3,0,6,6,1,0,1,0,0,0,0,1,4,3,0,0,0,0,0,NYL,EA,1,Y,W,W,L,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,20,12,32,6425,231962,0.625,0.375,0.43636363636363634,0.7566137566137566,0.3409090909090909,4387.6,0.4066959385290889,0.7406779661016949,0.2761904761904762,113,67.125,63.59375,0.07222796143250688,2413.8199990317116,88.98757988837843,84.3062034789805,1285.0,82.95419862682826,0.4658139174972874,96.07549582377389
floremi01w,1,0,MIA,32,0,474,112,6,17,23,49,23,3,48,36,112,34,42,26,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,EA,6,N,,,,647,1774,452,664,85,310,365,595,960,415,707,272,524,88,1831,715,1676,454,627,117,315,275,648,923,416,661,247,528,118,2001,13,19,32,6475,127721,0.40625,0.59375,0.3647125140924464,0.6807228915662651,0.27419354838709675,3522.5,0.4266109785202864,0.7240829346092504,0.37142857142857144,-170,57.21875,62.53125,0.059205890642615555,2339.2353968807797,78.27343936576546,85.5407712566339,1295.0,65.69283449844374,0.34217668770124743,97.48773108057955
flukety01w,7,0,CHA,31,1,324,76,26,40,66,9,2,14,21,48,89,30,22,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,EA,6,N,,,,864,2178,552,777,176,544,347,747,1094,527,734,315,574,155,2456,911,2149,594,791,155,465,370,870,1240,522,707,286,619,125,2571,11,23,34,6825,106942,0.3235294117647059,0.6764705882352942,0.39669421487603307,0.7104247104247104,0.3235294117647059,4961.4,0.4239181014425314,0.7509481668773704,0.3333333333333333,-115,72.23529411764706,75.61764705882354,0.07512288662021283,2925.365208994629,83.95532949009339,87.88646258918165,1365.0,69.07963609232257,0.3798629969019643,100.36989006306129
flukety01w,8,2,LAS,12,0,114,39,9,10,19,3,3,7,9,13,44,17,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAS,WE,7,N,,,,940,2305,493,627,160,456,356,783,1139,554,732,245,571,107,2533,954,2212,609,800,191,537,343,836,1179,616,605,290,550,137,2708,10,24,34,6900,147810,0.29411764705882354,0.7058823529411765,0.4078091106290672,0.7862838915470495,0.3508771929824561,5171.2,0.43128390596745025,0.76125,0.35567970204841715,-175,74.5,79.6470588235294,0.06926119688656372,2963.680603460608,85.46804932496052,91.37286915593884,1380.0,75.02063842857063,0.3946518952275038,102.4487219822746
flukety01w,8,1,SEA,9,0,31,1,2,5,7,0,0,1,3,4,10,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,WE,4,Y,L,,,964,2210,582,715,224,639,344,820,1164,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,1094,591,642,272,495,112,2647,17,17,34,6825,135553,0.5,0.5,0.43619909502262444,0.813986013986014,0.350547730829421,5828.3,0.42524773804394655,0.8156996587030717,0.3693181818181818,87,80.41176470588235,77.8529411764706,0.08590630822464733,2973.054072696448,91.95930962400442,89.03302581373069,1365.0,15.427705047554117,0.08279794798010164,101.73089241329531
flukety01w,9,0,CHI,26,2,231,70,11,23,34,10,6,8,18,40,65,25,25,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,EA,5,N,,,,899,2100,564,812,110,341,357,770,1127,548,639,269,525,149,2472,917,2203,506,655,170,508,366,794,1160,531,681,255,522,124,2510,12,22,34,6875,62146,0.35294117647058826,0.6470588235294118,0.4280952380952381,0.6945812807881774,0.3225806451612903,5181.9,0.41625056740807986,0.7725190839694657,0.3346456692913386,-38,72.70588235294117,73.82352941176471,0.06134453781512605,2857.0428906125717,86.52302729238987,87.85307382843794,1375.0,76.47517065922456,0.4222458200776314,100.72560506168226
folklkr01w,1,0,MIN,32,20,845,242,38,116,154,67,23,22,50,80,191,86,94,66,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,WE,6,N,,,,770,1831,449,592,204,571,258,612,870,495,690,237,497,63,2193,755,1758,514,702,164,481,300,677,977,472,707,275,547,130,2188,15,17,32,6425,116638,0.46875,0.53125,0.4205352266521027,0.7584459459459459,0.3572679509632224,4356.6,0.42946530147895334,0.7321937321937322,0.340956340956341,5,68.53125,68.375,0.09305024576734025,2453.3543631438224,89.38782073005571,89.18401812921199,1285.0,95.35296887734029,0.4932226892363928,99.81618240366825
folklkr01w,2,0,POR,32,31,862,180,49,196,245,45,20,34,39,56,166,71,40,33,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POR,WE,7,N,,,,733,1891,450,612,172,519,300,696,996,451,633,244,500,106,2088,791,1944,461,656,159,410,343,763,1106,501,643,293,474,144,2202,11,21,32,6525,137656,0.34375,0.65625,0.387625594923321,0.7352941176470589,0.33140655105973027,4197.0,0.40689300411522633,0.7027439024390244,0.3878048780487805,-114,65.25,68.8125,0.08186805922792173,2537.216830718625,82.29489788654006,86.78801012747184,1305.0,90.62285229540815,0.4550017704766971,98.04120475943398
folklkr01w,3,0,POR,32,4,602,155,41,107,148,32,18,17,32,56,126,62,35,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POR,WE,5,N,,,,829,1951,410,564,127,391,307,641,948,492,623,239,493,120,2195,819,1885,463,647,126,348,334,678,1012,486,616,272,508,139,2227,16,16,32,6475,128656,0.5,0.5,0.424910302409021,0.7269503546099291,0.3248081841432225,4493.4,0.43448275862068964,0.7156105100463679,0.3620689655172414,-32,68.59375,69.59375,0.0682182214249103,2525.8430382402703,86.90167863832247,88.16858238156907,1295.0,98.48806951442113,0.5017005268582404,99.1691915015598
fordch01w,4,0,DET,32,32,956,344,99,235,334,27,32,31,79,109,270,128,129,88,0,0,1,8,8,232,67,25,55,80,4,11,6,10,30,74,24,23,19,0,0,0,DET,EA,1,Y,W,W,W,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,25,9,34,6900,133647,0.7352941176470589,0.2647058823529412,0.4500998003992016,0.7074829931972789,0.38699690402476783,5320.3,0.3985126859142607,0.7410071942446043,0.2975970425138632,158,75.08823529411765,70.44117647058823,0.06633791241047317,2887.720099298042,88.40884546326332,82.93740105151416,1380.0,88.06981170261984,0.48996024670863314,95.17968400691701
fordch01w,5,0,DET,31,31,912,329,104,193,297,34,41,25,54,118,287,118,158,93,0,0,3,3,3,111,48,5,27,32,1,4,7,8,3,38,17,22,14,0,0,0,DET,EA,3,Y,L,,,874,2097,556,792,62,209,397,773,1170,564,648,277,513,148,2366,860,2098,470,609,191,533,325,730,1055,515,728,289,496,131,2381,17,17,34,6850,160860,0.5,0.5,0.4167858845970434,0.702020202020202,0.2966507177033493,4973.9,0.4099142040038132,0.7717569786535303,0.35834896810506567,-15,69.58823529411765,70.02941176470588,0.04817806951106623,2753.4679363139885,85.92800260341204,86.47277016006935,1370.0,84.00600256303711,0.49359625054883666,98.64191749865788
fordch01w,6,0,DET,33,33,932,313,113,209,322,26,33,46,69,143,279,120,150,73,0,0,6,2,2,49,19,7,7,14,2,1,2,3,11,18,8,5,3,0,0,1,DET,EA,4,Y,L,,,831,2060,509,774,76,238,412,803,1215,474,761,241,571,155,2247,784,1945,565,754,154,456,273,745,1018,473,744,272,520,136,2287,16,18,34,6925,159356,0.47058823529411764,0.5294117647058824,0.4033980582524272,0.6576227390180879,0.31932773109243695,4494.4,0.40308483290488434,0.7493368700265252,0.33771929824561403,-40,66.08823529411765,67.26470588235294,0.051099371787549974,2700.070482311484,83.22004979945494,84.701492608524,1385.0,80.88097830342552,0.46402186388733335,94.94648285139985
fordch01w,7,0,DET,32,32,920,443,130,233,363,45,38,25,58,114,315,157,199,129,0,0,0,10,10,287,134,33,70,103,12,13,7,19,40,88,46,56,42,0,0,0,DET,EA,2,Y,W,W,W,919,2220,553,746,136,414,406,880,1286,572,711,213,537,137,2527,840,2165,529,702,175,561,324,760,1084,474,733,275,506,108,2384,23,11,34,6825,159453,0.6764705882352942,0.3235294117647059,0.41396396396396395,0.7412868632707775,0.3285024154589372,5288.2,0.38799076212471134,0.7535612535612536,0.31194295900178254,143,74.32352941176471,70.11764705882354,0.0622151563328034,2863.080947271246,88.2615632089774,83.26694368429052,1365.0,101.75820007721028,0.5659111436346916,93.81629244845294
fordch01w,8,0,DET,15,15,460,195,48,120,168,22,28,11,42,54,143,71,83,53,0,0,0,10,8,228,69,33,59,92,4,5,3,14,32,65,27,33,15,1,0,0,DET,EA,1,Y,W,W,L,972,2261,595,785,158,442,380,931,1311,563,702,227,564,117,2697,895,2262,547,718,203,610,309,780,1089,546,767,276,529,117,2540,24,10,34,6850,165738,0.7058823529411765,0.29411764705882354,0.4298982750995135,0.7579617834394905,0.3574660633484163,5650.5,0.39566755083996463,0.7618384401114207,0.33278688524590166,157,79.32352941176471,74.70588235294117,0.06798137211540962,3009.245182285873,89.62380386537045,84.40654869041191,1370.0,91.81824592874986,0.5062279969248121,94.3084160701674
fordch01w,9,0,DET,24,24,637,243,74,134,208,22,24,9,23,70,185,89,116,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,EA,1,Y,W,W,W,974,2295,556,744,168,476,405,843,1248,604,724,278,496,118,2672,872,2151,563,740,215,616,324,761,1085,520,762,229,572,119,2522,22,12,34,6875,162669,0.6470588235294118,0.35294117647058826,0.42440087145969496,0.7473118279569892,0.35294117647058826,5698.0,0.40539284053928404,0.7608108108108108,0.349025974025974,150,78.58823529411765,74.17647058823529,0.06892220940663847,2900.5458326645708,92.1205922660902,86.94915183199082,1375.0,99.69841501345743,0.5661310824622781,98.09032235619243
fordch01w,10,0,DET,29,29,755,249,71,144,215,25,28,13,49,105,227,97,100,55,3,0,1,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0,DET,EA,3,Y,W,L,,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,18,16,34,6975,136069,0.5294117647058824,0.47058823529411764,0.43039086517347386,0.7475728155339806,0.35091743119266056,5492.6,0.40981372103589275,0.7773677736777368,0.3404255319148936,8,78.0,77.76470588235294,0.06774910227595649,2948.0270109415933,89.95847019573124,89.68710226150581,1395.0,83.58727584442379,0.46836675241862213,100.47484674063406
fordki01w,1,0,MIA,28,0,424,104,32,30,62,21,32,1,27,65,108,33,63,37,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIA,EA,6,N,,,,647,1774,452,664,85,310,365,595,960,415,707,272,524,88,1831,715,1676,454,627,117,315,275,648,923,416,661,247,528,118,2001,13,19,32,6475,127721,0.40625,0.59375,0.3647125140924464,0.6807228915662651,0.27419354838709675,3522.5,0.4266109785202864,0.7240829346092504,0.37142857142857144,-170,57.21875,62.53125,0.059205890642615555,2339.2353968807797,78.27343936576546,85.5407712566339,1295.0,68.28538423912029,0.4138999676621557,96.55212810635477
fordki01w,2,0,MIA,30,1,395,71,19,46,65,21,17,5,18,43,80,26,32,18,11,1,0,3,0,20,2,1,0,1,2,0,0,1,3,5,1,0,0,0,0,0,MIA,EA,3,Y,L,,,754,1826,356,469,93,295,292,651,943,467,602,300,448,153,1957,679,1725,420,588,120,395,301,667,968,388,538,259,512,87,1898,20,12,32,6575,141717,0.625,0.375,0.4129244249726177,0.7590618336886994,0.3152542372881356,3968.8999999999996,0.3936231884057971,0.7142857142857143,0.3037974683544304,59,61.15625,59.3125,0.05794769989047097,2342.7369149082992,83.53477454281725,81.0163526225177,1315.0,71.70212702479242,0.40544153743319655,94.13476138279289
fordst01w,2,0,NYL,1,0,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYL,EA,2,Y,W,L,,833,1828,336,500,160,421,255,660,915,553,616,265,437,82,2162,744,1759,461,640,133,394,304,679,983,430,600,223,496,76,2082,21,11,32,6400,250565,0.65625,0.34375,0.45568927789934355,0.672,0.38004750593824227,4439.5,0.4229675952245594,0.7203125,0.33756345177664976,80,67.5625,65.0625,0.0793558533916849,2395.220617719708,90.26308407691738,86.92309946722571,1280.0,258.7094579952278,1.0,97.70059216291513
fordst01w,3,0,SAC,5,0,12,2,2,0,2,1,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAC,WE,6,N,,,,780,1945,494,653,112,395,301,648,949,500,675,247,456,109,2166,815,1944,515,681,149,453,352,723,1075,493,633,233,496,128,2294,14,18,32,6575,144179,0.4375,0.5625,0.40102827763496146,0.7565084226646248,0.28354430379746837,4417.2,0.419238683127572,0.7562408223201175,0.32891832229580575,-128,67.6875,71.6875,0.06564910025706941,2544.077955351562,85.13890053737303,90.17019290523255,1315.0,71.90045933223126,0.3415527786524696,104.13832802258281
fowlesy01w,9,0,CHI,17,14,430,178,28,99,127,5,19,36,37,32,150,77,41,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,EA,5,N,,,,899,2100,564,812,110,341,357,770,1127,548,639,269,525,149,2472,917,2203,506,655,170,508,366,794,1160,531,681,255,522,124,2510,12,22,34,6875,62146,0.35294117647058826,0.6470588235294118,0.4280952380952381,0.6945812807881774,0.3225806451612903,5181.9,0.41625056740807986,0.7725190839694657,0.3346456692913386,-38,72.70588235294117,73.82352941176471,0.06134453781512605,2857.0428906125717,86.52302729238987,87.85307382843794,1375.0,87.49717462710697,0.46626706131382334,98.92889463026663
fowlesy01w,10,0,CHI,24,20,692,270,52,136,188,19,21,35,76,72,172,103,99,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,EA,5,N,,,,930,2136,527,693,186,471,307,776,1083,532,605,249,532,138,2573,1004,2269,479,613,206,593,359,797,1156,610,636,273,489,121,2693,16,18,34,6825,66852,0.47058823529411764,0.5294117647058824,0.4353932584269663,0.7604617604617605,0.39490445859872614,5397.9,0.44248567650947557,0.7814029363784666,0.3473861720067454,-120,75.67647058823529,79.20588235294117,0.08062073143864286,2911.9165558561576,88.36104849314579,92.48204570230921,1365.0,91.75365304970975,0.48867700590832175,104.02940055885982
francde01w,1,0,NYL,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,NYL,EA,1,Y,W,W,L,792,1815,429,567,135,396,288,652,940,477,617,246,474,102,2148,741,1822,437,590,116,420,320,647,967,462,645,223,479,94,2035,20,12,32,6425,231962,0.625,0.375,0.43636363636363634,0.7566137566137566,0.3409090909090909,4387.6,0.4066959385290889,0.7406779661016949,0.2761904761904762,113,67.125,63.59375,0.07222796143250688,2413.8199990317116,88.98757988837843,84.3062034789805,1285.0,0.0,0.0,98.70430218957623
frankaq01w,9,0,SAC,34,0,351,53,5,40,45,59,16,1,26,44,70,19,14,9,24,6,0,3,0,19,2,0,1,1,1,1,0,2,2,6,1,0,0,4,0,0,SAC,WE,4,Y,L,,,883,2159,611,816,168,438,388,721,1109,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,1075,581,759,267,624,206,2571,18,16,34,6800,139066,0.5294117647058824,0.47058823529411764,0.4089856415006948,0.7487745098039216,0.3835616438356164,5259.1,0.450187969924812,0.7540192926045016,0.34317343173431736,-26,74.8529411764706,75.61764705882354,0.07393128627087704,2920.614340136054,87.13920099020824,88.02942465454827,1360.0,77.66386666938557,0.36564635441711263,99.70064719905956
frankaq01w,10,0,SEA,2,0,20,0,0,2,2,1,1,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,WE,2,Y,L,,,909,2116,555,707,171,486,316,788,1104,536,710,276,555,150,2544,882,2150,510,671,202,585,332,746,1078,517,672,275,555,131,2476,20,14,34,7025,133858,0.5882352941176471,0.4117647058823529,0.42958412098298676,0.785007072135785,0.35185185185185186,5196.7,0.4102325581395349,0.7600596125186289,0.3452991452991453,68,74.82352941176471,72.82352941176471,0.07482208384298898,2866.166205676621,88.75968165982313,86.38717444564547,1405.0,14.282830007033196,0.056350227762123145,98.92822985139904
frazeme01w,10,0,SAS,29,0,326,145,27,57,84,15,8,5,21,43,126,52,39,27,37,14,0,1,0,7,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,SAS,WE,4,Y,L,,,936,2190,487,626,256,739,281,768,1049,598,596,257,509,116,2615,1000,2279,488,620,173,499,364,824,1188,529,643,268,502,120,2661,15,19,34,6950,127957,0.4411764705882353,0.5588235294117647,0.4273972602739726,0.7779552715654952,0.34641407307171856,5515.2,0.43878894251864853,0.7870967741935484,0.3466933867735471,-46,76.91176470588235,78.26470588235294,0.09418479720655384,2930.3649087987465,89.23803285209196,90.80780321966222,1390.0,88.05886532365989,0.45179962743728436,102.80520465700685
fresest01w,1,0,UTA,21,0,222,62,4,14,18,17,4,0,14,14,30,10,36,33,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAS,WE,5,N,,,,858,1896,609,790,88,262,348,732,1080,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,911,503,702,301,437,112,2407,18,14,32,6400,103442,0.5625,0.4375,0.4525316455696203,0.7708860759493671,0.33587786259541985,4936.1,0.4378818737270876,0.7364771151178918,0.3482142857142857,6,75.40625,75.21875,0.06287908755274262,2590.104302659397,93.16227140051639,92.93062049773849,1280.0,86.39269307266078,0.4959984313095363,105.05704191499022
frettla01w,1,0,LAS,25,0,187,40,8,16,24,6,7,6,13,10,51,14,16,12,1,0,0,3,0,7,7,0,0,0,0,0,0,0,0,3,2,4,3,0,0,0,LAS,WE,1,Y,W,L,,861,1956,545,693,150,452,308,783,1091,586,705,271,466,156,2417,776,1963,495,692,122,413,300,678,978,445,650,243,485,105,2169,28,4,32,6450,105005,0.875,0.125,0.4401840490797546,0.7864357864357865,0.33185840707964603,5008.1,0.39531329597554765,0.7153179190751445,0.29539951573849876,248,75.53125,67.78125,0.0729965490797546,2607.291212992982,92.70157426049308,83.18978674845242,1290.0,59.90597378655478,0.3467379703057081,95.41375997017185
frettla01w,2,0,SAC,30,10,403,128,23,32,55,18,10,6,32,30,126,49,35,30,0,0,0,5,0,18,4,2,0,2,1,0,0,1,2,8,1,2,2,0,0,0,SAC,WE,2,Y,W,L,,837,1974,457,618,163,423,374,723,1097,558,588,276,494,158,2294,804,2003,415,578,116,400,343,662,1005,496,616,261,481,143,2139,20,12,32,6525,133603,0.625,0.375,0.42401215805471126,0.7394822006472492,0.38534278959810875,4854.8,0.40139790314528206,0.7179930795847751,0.29,155,71.6875,66.84375,0.07514880952380952,2574.203067252457,89.11495869082589,83.09367769820251,1305.0,78.4974887924627,0.42714539682874686,96.71390356132505
frettla01w,3,0,SAC,32,15,648,187,30,65,95,23,5,19,27,70,187,84,17,14,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SAC,WE,6,N,,,,780,1945,494,653,112,395,301,648,949,500,675,247,456,109,2166,815,1944,515,681,149,453,352,723,1075,493,633,233,496,128,2294,14,18,32,6575,144179,0.4375,0.5625,0.40102827763496146,0.7565084226646248,0.28354430379746837,4417.2,0.419238683127572,0.7562408223201175,0.32891832229580575,-128,67.6875,71.6875,0.06564910025706941,2544.077955351562,85.13890053737303,90.17019290523255,1315.0,89.83260918688781,0.4531728111402184,102.79036415922158
frettla01w,4,0,SAC,24,4,150,36,9,14,23,12,2,3,10,16,47,17,2,1,2,1,0,1,0,9,2,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,SAC,WE,3,Y,W,L,,862,2107,425,626,150,473,349,718,1067,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,1096,516,640,224,576,141,2216,19,15,34,6825,155578,0.5588235294117647,0.4411764705882353,0.4091124822021832,0.6789137380191693,0.3171247357293869,4833.8,0.4098442993470618,0.7286432160804021,0.31905781584582443,83,67.61764705882354,65.17647058823529,0.06652893715625785,2675.5503433464464,85.9262471258352,82.82408161411519,1365.0,75.96470595221903,0.3793213278333355,96.18336019478288
frettla01w,5,1,CHA,10,0,71,15,3,7,10,4,1,2,10,4,13,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,EA,5,N,,,,745,1744,436,590,166,459,256,616,872,426,648,210,479,134,2092,800,1932,438,587,130,349,368,628,996,516,595,243,437,114,2168,16,18,34,6900,116383,0.47058823529411764,0.5294117647058824,0.4271788990825688,0.7389830508474576,0.3616557734204793,4170.7,0.4140786749482402,0.7461669505962522,0.37249283667621774,-76,61.529411764705884,63.76470588235294,0.08415407447382622,2419.1307729095392,86.47734233416028,89.61896662545865,1380.0,64.36117809510354,0.34088924080739547,102.37952197965198
frettla01w,5,2,NYL,16,2,276,102,14,26,40,14,9,5,14,25,85,41,31,20,0,0,0,5,0,116,44,5,12,17,6,4,3,7,12,48,20,4,4,1,0,0,NYL,EA,2,Y,W,L,,819,1932,398,531,216,617,263,741,1004,539,587,209,506,124,2252,867,2096,431,579,132,416,371,730,1101,517,589,288,430,123,2297,18,16,34,6900,168062,0.5294117647058824,0.47058823529411764,0.42391304347826086,0.7495291902071564,0.3500810372771475,4599.6,0.4136450381679389,0.7443868739205527,0.3173076923076923,-45,66.23529411764706,67.55882352941177,0.09086895627816344,2630.322611133148,85.6168741609165,87.32769091812841,1380.0,94.52504760030871,0.5038342203814743,99.78460072365847
frettla01w,6,0,NYL,33,1,361,98,15,23,38,18,12,4,18,52,88,42,19,14,0,0,0,2,1,47,15,2,2,4,1,0,0,2,7,12,5,6,5,0,0,0,NYL,EA,3,Y,L,,,828,1860,452,552,208,605,242,732,974,498,613,214,462,112,2316,859,2012,442,608,125,398,345,685,1030,473,590,275,411,86,2285,18,16,34,6925,172381,0.5294117647058824,0.47058823529411764,0.44516129032258067,0.8188405797101449,0.343801652892562,4774.4,0.4269383697813121,0.7269736842105263,0.314070351758794,31,68.11764705882354,67.20588235294117,0.09204617330803289,2543.5653221822577,91.05329357191356,89.83453187038967,1385.0,94.1782714907346,0.47727637723628386,101.78283808023333
friertr01w,5,0,SEA,5,0,22,7,3,2,5,0,0,0,1,7,9,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,WE,2,Y,W,W,W,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,20,14,34,6825,134291,0.5882352941176471,0.4117647058823529,0.4311111111111111,0.7751479289940828,0.3804100227790433,5099.0,0.4278531925590749,0.714527027027027,0.3554987212276215,173,71.67647058823529,66.58823529411765,0.07411764705882354,2661.0793133419374,91.57938238749729,85.07826086388751,1365.0,68.39227959816068,0.3782130249042153,98.45307730040349
frohlli01w,3,0,NYL,16,0,67,6,3,10,13,1,2,0,4,11,10,1,4,4,4,0,0,3,0,20,1,0,5,5,2,1,0,3,2,3,0,2,1,0,0,0,NYL,EA,1,Y,W,W,L,772,1740,400,567,145,400,260,610,870,496,638,261,458,100,2089,691,1733,484,645,149,434,312,649,961,410,597,228,478,88,2015,18,14,32,6450,234717,0.5625,0.4375,0.4436781609195402,0.7054673721340388,0.3625,4209.5,0.39873052510098095,0.7503875968992249,0.3433179723502304,74,65.28125,62.96875,0.07785560344827586,2327.72656138065,89.74421801334546,86.56515045327482,1290.0,43.041377500424915,0.2360692316966443,99.24049643120746
frohlli01w,4,0,NYL,26,0,214,83,11,25,36,15,6,8,14,26,72,31,22,14,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYL,EA,6,N,,,,825,1923,412,537,181,500,271,686,957,527,587,262,470,128,2243,821,1959,459,581,155,467,326,736,1062,506,614,269,480,96,2256,16,18,34,6850,212346,0.47058823529411764,0.5294117647058824,0.4290171606864275,0.7672253258845437,0.362,4640.7,0.4190913731495661,0.7900172117039587,0.33190578158458245,-13,65.97058823529412,66.3529411764706,0.08156679208344805,2560.987999399461,87.58338580758569,88.09100239942636,1370.0,89.16613369563734,0.45414696254942705,100.89325272118366
frohlli01w,7,0,IND,20,0,169,66,14,21,35,9,5,0,13,27,68,26,8,6,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,EA,3,Y,L,,,873,2144,518,676,171,551,339,755,1094,501,606,354,528,93,2435,883,2043,413,559,137,444,288,773,1061,507,685,259,617,105,2316,21,13,34,6850,122768,0.6176470588235294,0.38235294117647056,0.40718283582089554,0.7662721893491125,0.3103448275862069,5096.3,0.4322075379344102,0.738819320214669,0.30855855855855857,119,71.61764705882354,68.11764705882354,0.07165002194907814,2831.1382726699753,86.00780906767979,81.80455269024492,1370.0,83.9085224702597,0.40296979375859177,94.48809669658107
frohlli01w,8,0,SAC,10,0,51,14,2,7,9,2,1,1,12,10,13,4,4,4,3,2,0,1,0,8,3,0,1,1,0,1,0,1,3,3,1,2,1,0,0,0,SAC,WE,3,Y,L,,,901,2214,572,745,153,429,452,723,1175,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,1026,542,689,274,649,141,2480,19,15,34,6950,142575,0.5588235294117647,0.4411764705882353,0.4069557362240289,0.7677852348993288,0.35664335664335667,5301.4,0.42815953868332535,0.7710843373493976,0.340036563071298,47,74.32352941176471,72.94117647058823,0.0674982730219459,2881.13198167906,87.70858176817433,86.07727850616239,1390.0,48.81207238139703,0.24082610930658524,98.1953897882272
